,image_name,text,image_type_folder
1145,2022-04-29_11-50-39_UTC_4.jpg,You know you're burnt out when your rapid comes back negative and you're lowkey sad &,yikyakyeo/image_type_1/
1146,2022-05-04_04-41-04_UTC_4.jpg,Literally cumming over this thunder rn,yikyakyeo/image_type_1/
1147,2022-03-06_02-35-23_UTC_10.jpg,seeing obies barefoot again. nature is healing,yikyakyeo/image_type_1/
1148,2022-02-12_17-28-40_UTC_2.jpg,"If Oberlin was a wrist, it would be wgi+tlacci dia",yikyakyeo/image_type_1/
1149,2022-08-31_18-33-19_UTC_7.jpg,"hear me out, the only way to relieve an itch on your palm is with your teeth",yikyakyeo/image_type_1/
1150,2022-10-08_18-19-21_UTC_10.jpg,there's a goose walking around wilder bowl and I don't know what to do help,yikyakyeo/image_type_1/
1151,2022-09-07_21-55-13_UTC_9.jpg,Not ppl on here spelling kahn like khan academy,yikyakyeo/image_type_1/
1152,2022-05-29_15-58-50_UTC_8.jpg,The way mudd was supposed to open at 8 and just still isn't...like what college has 1. a four day reading period over a long weekend and 2. no open library before 10am,yikyakyeo/image_type_1/
1153,2022-10-16_05-25-04_UTC_6.jpg,they call it the rat because there's a little rat under their hats that tells them how to cook,yikyakyeo/image_type_1/
1154,2022-10-30_17-29-06_UTC_2.jpg,I've yet to kiss anyone but now an entire room of people have seen my boobs,yikyakyeo/image_type_1/
1155,example-test.jpg,allowing myself one orgasm per page I write,yikyakyeo/image_type_1/
1156,2022-03-02_00-51-22_UTC_7.jpg,sending my ex the Kenyon transfer student application,yikyakyeo/image_type_1/
1157,2022-03-05_02-12-15_UTC_4.jpg,Pretending the ringing in my headphones as I walk out of the science library is a little mosquito. I like to imagine funny things. I'm just quirky I guess &,yikyakyeo/image_type_1/
1158,2022-04-29_19-18-30_UTC_4.jpg,half the ppl at this school need to go to rehab for narcissists,yikyakyeo/image_type_1/
1159,2022-04-24_12-41-12_UTC_6.jpg,Campus is so much more lively with all this sun! I wish it'd snow again so everyone would go back inside @,yikyakyeo/image_type_1/
1160,2022-05-08_05-51-24_UTC_3.jpg,love being able to tell which man is shitting by their slides,yikyakyeo/image_type_1/
1161,2022-05-25_02-26-17_UTC_6.jpg,why do the first years give you such weird looks when you're just existing in public by yourself... like i wish you a very growing out of your codependency,yikyakyeo/image_type_1/
1162,2022-10-03_23-48-13_UTC_9.jpg,i really think the popes got little cat ears under there,yikyakyeo/image_type_1/
1163,2022-03-23_17-55-02_UTC_6.jpg,Guys I was so enamored by the baby boy that I misspelled raccoon as reckon,yikyakyeo/image_type_1/
1164,2022-04-13_03-23-59_UTC_3.jpg,Someone go put yikyakyeo back in the chicken coop,yikyakyeo/image_type_1/
1165,2022-09-07_22-03-00_UTC_8.jpg,I'm convinced that if a post is downvoted once people just keep downvoting it might write a thesis on proven college groupthink,yikyakyeo/image_type_1/
1166,2022-04-27_17-18-09_UTC_6.jpg,Athletes don't realize how good they have it. Imagine the discrimination I face as a gamer,yikyakyeo/image_type_1/
1167,2022-02-11_03-49-37_UTC_3.jpg,LMAO when u date a man for like 2 weeks and then u find out ur a lesbian @@ FRY ARYA,yikyakyeo/image_type_1/
1168,2022-03-04_21-02-26_UTC_7.jpg,Hybrid dining! Don't forget to zoom Into Stevie!!,yikyakyeo/image_type_1/
1169,2022-04-20_19-09-10_UTC_3.jpg,gay as hell to have an arch nemesis. what's he arching? his back?,yikyakyeo/image_type_1/
1170,2022-03-08_03-20-14_UTC_8.jpg,they need to put a traffic light at the king stairwell,yikyakyeo/image_type_1/
1171,2022-02-08_01-24-01_UTC_2.jpg,I stole one of the koi from the pond and have been keeping it in the fairkid sink,yikyakyeo/image_type_1/
1172,2022-04-16_16-38-56_UTC_9.jpg,trying to steal from decafe after they change the layout is like leveling up ina video game,yikyakyeo/image_type_1/
1173,2022-05-21_13-04-07_UTC_5.jpg,me whispering to my instrument whose string just popped itself out of tune: “what if that was my last straw?”,yikyakyeo/image_type_1/
1174,2022-05-17_00-21-55_UTC_4.jpg,I will be walking across the crosswalk by Hark @ 11am whoever takes one for the team and runs me over we can negotiate the price,yikyakyeo/image_type_1/
1175,2022-02-02_00-27-51_UTC_2.jpg,Smelling the Stevie hallway gives me a new perspective on the world,yikyakyeo/image_type_1/
1176,2022-02-10_01-29-20_UTC_7.jpg,"no more meal swipes, you have to perform a three act play about why you deserve your meal",yikyakyeo/image_type_1/
1177,2022-02-26_19-57-05_UTC_1.jpg,men should cry and have sex with each other,yikyakyeo/image_type_1/
1178,2022-09-15_14-41-34_UTC_4.jpg,nothing says cops like yelling at jaywalkers and then driving off while underage drinking is happening 15 feet away,yikyakyeo/image_type_1/
1179,2022-09-11_04-28-36_UTC_4.jpg,My winter term project is gonna be locating the glory hole,yikyakyeo/image_type_1/
1180,2022-03-25_04-27-55_UTC_5.jpg,if i finish this essay i can smoke guilt free if i finish this essay i can smoke guilt free if i finish this essay i can smoke guilt free if i finish this essay i can smoke guilt free if i finish th,yikyakyeo/image_type_1/
1181,2022-09-15_23-08-00_UTC_6.jpg,"Cool Dino Fact #1: T- Rex's arms were, in fact, similar in size to those of a tall, muscular human, such as Oberlin president Carmen Twillie Ambar. —Cool Dino Fact Man",yikyakyeo/image_type_1/
1182,2022-02-07_05-36-12_UTC_4.jpg,"obie rolls ""worst joint ever""; accepted to study classical music in the con",yikyakyeo/image_type_1/
1183,2022-06-06_14-58-47_UTC_2.jpg,White dads in Oberlin hats is an epidemic,yikyakyeo/image_type_1/
1184,2022-05-28_05-00-56_UTC_4.jpg,Tried walking barefoot: Grass 6/10 Soft but mud and has worms Smooth cement 10/10 smooth Studded cement 2/10 why Tappan Square Pavement -10000000/10 PAIN PAIN PAIN Wood 10/10 Noice,yikyakyeo/image_type_1/
1185,2022-11-03_16-58-29_UTC_1.jpg,Winter Term project where I peel at the yellow wallpaper and set the women free,yikyakyeo/image_type_1/
1186,2022-03-11_16-12-19_UTC_2.jpg,11 months on testosterone! I now know everything about cars. everything. I can name every single one. every car I see I know the year and make and model. this is a cry for help,yikyakyeo/image_type_1/
1187,2022-08-31_02-17-52_UTC_5.jpg,i have a crush on my neighbor and ik he follows yikyakyeo so let's get this popular enough for them to post it,yikyakyeo/image_type_1/
1188,2022-03-03_19-40-05_UTC_7.jpg,U can't stop me from grabbing a koi fish from the pond and keeping in my room in a tank ad a pet >:),yikyakyeo/image_type_1/
1189,2022-01-23_02-14-35_UTC_3.jpg,Throwing lol's into my essay to make the editing process more enjoyable later on,yikyakyeo/image_type_1/
1190,2022-03-30_16-09-48_UTC_7.jpg,you think fertile soil is cool? what about women's rights,yikyakyeo/image_type_1/
1191,2022-03-25_22-58-04_UTC_6.jpg,someone playing banjo in the middle of north quad at 11 PM on a thursday: immaculate vibes,yikyakyeo/image_type_1/
1192,2022-06-11_18-18-41_UTC_2.jpg,gay and eating chick fila .... call that internalized homophobia,yikyakyeo/image_type_1/
1193,2022-03-25_22-58-04_UTC_4.jpg,at oberlin you're gay until proven straight,yikyakyeo/image_type_1/
1194,2022-03-30_16-09-48_UTC_5.jpg,If I hide under enough blankets I won't have to take my midterms,yikyakyeo/image_type_1/
1195,2022-03-03_19-40-05_UTC_5.jpg,wahh wahhh wahhh i can't do it i can't wear a piece of cloth for a few hours a day wahh wahhh it's so hard,yikyakyeo/image_type_1/
1196,2022-04-19_01-39-02_UTC_9.jpg,5 upvotes and I'll tell Professor Laurence that her opinions on music in general are trash.,yikyakyeo/image_type_1/
1197,2022-11-03_16-58-29_UTC_3.jpg,My professor got covid meaning he was party rocking in the house last weekend,yikyakyeo/image_type_1/
1198,2022-09-06_02-22-34_UTC_2.jpg,"Just saw an aimless wondering freshman, looked at them and they cried threw up and then died. Stay in groups. Stay safe.",yikyakyeo/image_type_1/
1199,2022-05-28_05-00-56_UTC_6.jpg,How much will they pay wilder bowl tent RAs?,yikyakyeo/image_type_1/
1200,2022-02-26_19-57-05_UTC_3.jpg,"Do y'all not realize that in the Midwest making eye contact is polite? We don't have a staring problem, y'all are just rude",yikyakyeo/image_type_1/
1201,2022-02-07_05-36-12_UTC_6.jpg,obie rolls “fattest joint ever”; invited to a personal luncheon with president Carmen Ambar,yikyakyeo/image_type_1/
1202,2022-09-15_23-08-00_UTC_4.jpg,"Inaccessibility of Warner gymnasium, dorms, wilder, the ajrc, etc is so upsetting. I'm so angry. It shouldn't be my job to send emails and initiate work. I just want to be a student.",yikyakyeo/image_type_1/
1203,2022-03-25_04-27-55_UTC_7.jpg,Fingering my roommates *ss while playing wii bowling>>>>,yikyakyeo/image_type_1/
1204,2022-09-11_04-28-36_UTC_6.jpg,Lax boys have lecture class together but leave a buffer seat in between to assert passive masculinity,yikyakyeo/image_type_1/
1205,2022-09-15_14-41-34_UTC_6.jpg,My winter term project is gonna be locating the clitoris,yikyakyeo/image_type_1/
1206,2022-05-17_00-21-55_UTC_6.jpg,I feel like such a baller rolling up to wilder with a Chicago ticket,yikyakyeo/image_type_1/
1207,2022-05-21_13-04-07_UTC_7.jpg,"When you think about it, a lid with a straw hole is just a really thick really short straw",yikyakyeo/image_type_1/
1208,2022-02-10_01-29-20_UTC_5.jpg,Another fun fact about Stevie is that it's literally sinking into the ground. You get exposed to raw sewage and then sucked into a sinkhole. The true oberlin experience.,yikyakyeo/image_type_1/
1209,2022-05-20_20-01-47_UTC_8.jpg,Say what you will about Columbus Ohio but you have to admit it's the perfect place for a Wonder Bread factory that shut down in 2009,yikyakyeo/image_type_1/
1210,2022-02-04_02-11-34_UTC.jpg,Y'all make sure to thank a custodian or dining worker. They're the real MVPs for making it into work today while everyone else was able to stay home.,yikyakyeo/image_type_1/
1211,2022-04-20_19-09-10_UTC_1.jpg,shaving my vag before i go to decafe just in case,yikyakyeo/image_type_1/
1212,2022-03-04_21-02-26_UTC_5.jpg,babe how could i be gaslighting you if i live in Kahn? i'm too eco friendly for that,yikyakyeo/image_type_1/
1213,2022-09-15_23-07-26_UTC_9.jpg,so hungry my mouth started watering in geology hearing about crusts converging,yikyakyeo/image_type_1/
1214,2022-04-27_17-18-09_UTC_4.jpg,Apparently strawberries at oberlin are a delicacy bc 3 strawberries is considered a meal,yikyakyeo/image_type_1/
1215,2022-10-14_19-45-31_UTC_8.jpg,"went to see a psychiatrist today, im collecting mental disorders like pokemon cards at this rate",yikyakyeo/image_type_1/
1216,2022-02-11_03-49-37_UTC_1.jpg,hot girls ugly cry behind their masks in the conservatory,yikyakyeo/image_type_1/
1217,2022-05-25_02-26-17_UTC_4.jpg,"for finals it's no longer gaslight gatekeep girlboss, it's now: procrastinate, perspirate, plagiarize.",yikyakyeo/image_type_1/
1218,2022-05-08_05-51-24_UTC_1.jpg,yeah oberlin has greek life (gay sex),yikyakyeo/image_type_1/
1219,2022-04-24_12-41-12_UTC_4.jpg,damn why's today hotter than all the men on campus,yikyakyeo/image_type_1/
1220,2022-04-13_03-23-59_UTC_1.jpg,maybe the real yikyakyeo was the yaks we made along the way,yikyakyeo/image_type_1/
1221,2022-03-23_17-55-02_UTC_4.jpg,men don't want sex. they want to be friends with the raccoon in the tree like that one person did earlier today,yikyakyeo/image_type_1/
1222,2022-05-02_03-11-50_UTC_2.jpg,Salute to all the people losing their virginity in a twin XL this year,yikyakyeo/image_type_1/
1223,2022-09-05_02-20-40_UTC_2.jpg,Can we not joke about yeobie?? That little guy meant a lot to me &,yikyakyeo/image_type_1/
1224,2022-04-29_19-18-30_UTC_6.jpg,i love oberlin lore so much like imagine not knowing the leg shaving incident,yikyakyeo/image_type_1/
1225,2022-03-05_02-12-15_UTC_6.jpg,i feel so proud when i see that my yak has been deleted from downvoting. it means i'm making an impact.,yikyakyeo/image_type_1/
1226,2022-03-02_00-51-22_UTC_5.jpg,I have a crush ona past version of them that doesnt exist anymore,yikyakyeo/image_type_1/
1227,2022-02-25_19-50-29_UTC_5.jpg,As a professor I'm so in heat rn,yikyakyeo/image_type_1/
1228,2022-10-16_05-25-04_UTC_4.jpg,when do we get a pitch perfect style a cappella showdown between the groups?,yikyakyeo/image_type_1/
1229,2022-03-28_11-38-12_UTC_2.jpg,if my neighbors are going to fuck so aggressively I can hear each consecutive thrust thru my our shared wall I am going to pick their sex playlist. Alexa volume eight play Mickey Mouse Clubhouse,yikyakyeo/image_type_1/
1230,2022-03-30_17-11-23_UTC_9.jpg,My guilty pleasure is dropping a massive shit in the Robbie bathroom and then practicing like nothing happened,yikyakyeo/image_type_1/
1231,2022-03-31_19-33-27_UTC_8.jpg,actually feeling unpatriotic bc american cheese is ass,yikyakyeo/image_type_1/
1232,2022-08-31_18-33-19_UTC_5.jpg,to whoever left an open suitcase full of instant grits packets in the south dance studio: are you okay?,yikyakyeo/image_type_1/
1233,2022-05-06_00-53-24_UTC_6.jpg,Me: thinks I can take a nap when I get to the meet. Wabash and their music: “no,yikyakyeo/image_type_1/
1234,2022-01-23_01-58-29_UTC_1.jpg,Timara majors be like - shit I need to record myself smashing a tv with a hammer before 11:59 pm,yikyakyeo/image_type_1/
1235,2022-09-03_19-36-55_UTC_7.jpg,200 upvotes and i steal an eel from sneed and keep it as a pet,yikyakyeo/image_type_1/
1236,2022-03-29_17-47-05_UTC_9.jpg,People bullying the athletes is really funny but also y'all need to move on from high school Imao,yikyakyeo/image_type_1/
1237,2022-05-04_04-41-04_UTC_6.jpg,sorry if it smelled weird earlier i crop dusted the tornado,yikyakyeo/image_type_1/
1238,2022-06-01_16-10-53_UTC_9.jpg,Mudd bat. Mudd bat,yikyakyeo/image_type_1/
1239,2022-09-06_03-15-56_UTC_2.jpg,I saw someone outside of Stevie set out a cup of syrup as wasp bait while they ate their breakfast. You are a genius and a mastermind.,yikyakyeo/image_type_1/
1240,2022-04-29_11-50-39_UTC_6.jpg,imagining all the basketball boys huddled together unanimously deciding that the wittiest possible response is “say it to our face”,yikyakyeo/image_type_1/
1241,2022-03-31_20-28-17_UTC_1.jpg,the clit: men: Sk« sted,yikyakyeo/image_type_1/
1242,2022-10-21_12-47-34_UTC_3.jpg,"Did you know that as social media usage grows, our brains are becoming more hardwired to instinctually lie? Source: I made it the fuck up",yikyakyeo/image_type_1/
1243,2022-09-03_02-16-24_UTC_1.jpg,My horny ass could never play the violin,yikyakyeo/image_type_1/
1244,2022-03-03_01-01-46_UTC_6.jpg,posting myself in obiecrushes to then get black out drunk and forget i did it to set myself up for a massive ego boost,yikyakyeo/image_type_1/
1245,2022-05-31_12-43-56_UTC_4.jpg,"helpful tips for moving out when u have a roommate: - clean everything before packing it - help them pack their stuff as well - kiss them tenderly, they'll miss u give them a sweet loving kiss goodbye",yikyakyeo/image_type_1/
1246,2022-09-29_13-02-45_UTC_3.jpg,something that a camp counselor told me once is that we need to stop telling kids to save the world and it helps me a lot,yikyakyeo/image_type_1/
1247,2022-02-05_01-49-55_UTC_4.jpg,I had a dream last night that Stevie didn't have any food so I threw myself down the stairs and smashed threw the glass doors head,yikyakyeo/image_type_1/
1248,2022-02-09_01-53-52_UTC_7.jpg,You know what fuck you *measures you in centimeters*,yikyakyeo/image_type_1/
1249,2022-05-14_16-05-14_UTC_8.jpg,"if roe v wade is overturned, guess they'll have to shut down the first floor mudd bathroom abortion clinic. on the upside, the bathrooms will be WAY more available",yikyakyeo/image_type_1/
1250,2022-02-04_02-14-35_UTC_4.jpg,Those are some good child bearing hips,yikyakyeo/image_type_1/
1251,2022-06-02_15-57-46_UTC_2.jpg,Oberlin college when there's a bat in the library: OS Oberlin college when I want to access my google account: Gw@G@,yikyakyeo/image_type_1/
1252,2022-02-21_02-24-07_UTC_5.jpg,Went to bed at 9pm last night » oe S,yikyakyeo/image_type_1/
1253,2022-11-01_12-55-29_UTC_7.jpg,You cram for tests. I cram (things into my butthole) for my own enjoyment. We are not the same.,yikyakyeo/image_type_1/
1254,2022-05-04_04-42-37_UTC_8.jpg,Come let me twist In your hole tonight,yikyakyeo/image_type_1/
1255,2022-10-14_19-45-31_UTC_10.jpg,I am no longer temporary yikyakyeo & I hope I have served you well with my mediocre posts and biases,yikyakyeo/image_type_1/
1256,2022-06-05_12-04-33_UTC_1.jpg,saying your last goodbye to someone and then running into them later is the most awkward thing,yikyakyeo/image_type_1/
1257,2022-05-28_05-03-24_UTC_2.jpg,i hope con kids have fun at jury duty or whatever it is they're doing &,yikyakyeo/image_type_1/
1258,2022-05-07_07-23-05_UTC_9.jpg,"standing in the middle of my room, butt naked and covered in coconut oil, trying to be still as possible while my resident knocks on my door",yikyakyeo/image_type_1/
1259,2022-01-25_05-11-52_UTC_3.jpg,All of our tuition money is being used for President Ambar's military grade steroids.,yikyakyeo/image_type_1/
1260,2022-01-25_05-11-52_UTC_2.jpg,"sorry allah i can't go to mecca, my pilgrimage is going from North Campus to A house",yikyakyeo/image_type_1/
1261,2022-05-07_07-23-05_UTC_8.jpg,Ms. Frizzle is the ultimate bisexual icon @,yikyakyeo/image_type_1/
1262,2022-05-28_05-03-24_UTC_3.jpg,"mudd outlets loose as fuck, lil freaks Ga",yikyakyeo/image_type_1/
1263,2022-03-06_02-35-23_UTC_1.jpg,"Are they ignoring you? Yes, but at least you're not the “this is not a crosswalk” sign by Wilder. #privilegecheck",yikyakyeo/image_type_1/
1264,2022-11-01_12-55-29_UTC_6.jpg,lol I hit on a guy in the con yesterday and he told me he “strongly prefers musicians”,yikyakyeo/image_type_1/
1265,2022-02-21_02-24-07_UTC_4.jpg,Not to be an old fart but I wanna go to bed,yikyakyeo/image_type_1/
1266,2022-02-04_02-14-35_UTC_5.jpg,"what does student senate do? I've been receiving their emails for three years, and they “stand in solidarity” with things & seemingly not much else",yikyakyeo/image_type_1/
1267,2022-06-02_15-57-46_UTC_3.jpg,Just received horrible news that oberlin is allegedly “not like the real world”... screaming crying throwing up,yikyakyeo/image_type_1/
1268,2022-05-14_16-05-14_UTC_9.jpg,asserting my dominance in robertson by practicing in one of those rooms that someone left their stuff in for hours on end,yikyakyeo/image_type_1/
1269,2022-02-09_01-53-52_UTC_6.jpg,you either understand economics or youre hot,yikyakyeo/image_type_1/
1270,2022-02-05_01-49-55_UTC_5.jpg,My yak saying I'm going to kill the inventor of the uterus got removed for violence :(,yikyakyeo/image_type_1/
1271,2022-03-03_01-01-46_UTC_7.jpg,Wait how does putting my pad ina plastic bag help the environment,yikyakyeo/image_type_1/
1272,2022-05-31_12-43-56_UTC_5.jpg,so caught up in finals I forgot about pride month...wake up sheeple this school is trying to erase your queer identity,yikyakyeo/image_type_1/
1273,2022-09-29_13-02-45_UTC_2.jpg,"the true Oberlin bubble is ""all yaks from five miles away or more are fucking deranged""",yikyakyeo/image_type_1/
1274,2022-10-21_12-47-34_UTC_2.jpg,"You're too late, spiderman! I'm going to practice in the bibbins classrooms! Without reserving them!",yikyakyeo/image_type_1/
1275,2022-03-29_17-47-05_UTC_8.jpg,Step by step guide for free Yakarma: 1. Talk about athletes 2. Talk about male athletes 3. Scream at the top of your lungs while taking a shit into a womb chair,yikyakyeo/image_type_1/
1276,2022-02-12_17-28-40_UTC_1.jpg,The masculine urge to have your partner suffocate you with their thighs,yikyakyeo/image_type_1/
1277,2022-05-24_03-21-04_UTC_10.jpg,“the ant population is more diverse than the student body here”,yikyakyeo/image_type_1/
1278,2022-04-29_11-50-39_UTC_7.jpg,The History Department needs to take advantage of the already-dug trenches all over campus for some WWI-style trench warfare reenactments,yikyakyeo/image_type_1/
1279,2022-06-01_16-10-53_UTC_8.jpg,"The guy that is going to catch the bat does not look qualified at all, he has a garbage bin and a fedex box",yikyakyeo/image_type_1/
1280,2022-09-06_03-15-56_UTC_3.jpg,silly sound guy gave me silly sensory overload,yikyakyeo/image_type_1/
1281,2022-05-04_04-41-04_UTC_7.jpg,You give me a pulsing doplar radar in my pants,yikyakyeo/image_type_1/
1282,2022-05-06_00-53-24_UTC_7.jpg,At least get a good speaker for your bad music,yikyakyeo/image_type_1/
1283,2022-09-03_19-36-55_UTC_6.jpg,Why couldn't y'all make up a fake dining hall instead of a fake dorm these lines are killing me,yikyakyeo/image_type_1/
1284,2022-08-31_18-33-19_UTC_4.jpg,tbh— was not ready for my first stevie shit of the year,yikyakyeo/image_type_1/
1285,2022-03-31_19-33-27_UTC_9.jpg,Didn't know the purge starts at 11:45pm in Mudd,yikyakyeo/image_type_1/
1286,2022-03-30_17-11-23_UTC_8.jpg,planning to live in the children of alcoholics — imean uh the substance free hall next year,yikyakyeo/image_type_1/
1287,2022-03-28_11-38-12_UTC_3.jpg,the oberlin experience is every girl in the college thinking she can sing,yikyakyeo/image_type_1/
1288,2022-10-30_17-29-06_UTC_1.jpg,am I drunk as shit or is the announcer at organ pump speaking simlish,yikyakyeo/image_type_1/
1289,2022-10-16_05-25-04_UTC_5.jpg,"Screw Oberlin! I'm going to make my own college, with blackjack and hookers! Actually, forget the blackjack! And the college!",yikyakyeo/image_type_1/
1290,2022-02-25_19-50-29_UTC_4.jpg,you can legally commit any crime in stevie with no consequences. trust me,yikyakyeo/image_type_1/
1291,2022-04-29_19-18-30_UTC_7.jpg,The pits of hell are literally just the king stairs,yikyakyeo/image_type_1/
1292,2022-03-02_00-51-22_UTC_4.jpg,nothing like watching the sunrise after having nightmares all night. it's so healing v,yikyakyeo/image_type_1/
1293,2022-03-05_02-12-15_UTC_7.jpg,some of these yaks would be funnier if i didn't already see them on twitter,yikyakyeo/image_type_1/
1294,2022-09-05_02-20-40_UTC_3.jpg,"On the bright side, yeobie surpassed his life expectancy by 184 years",yikyakyeo/image_type_1/
1295,2022-05-02_03-11-50_UTC_3.jpg,"sorry i can't answer emails, my inbox is filled by jacob telling me there's limited storage space",yikyakyeo/image_type_1/
1296,2022-05-17_19-13-18_UTC_10.jpg,if i masturbate before the eclipse does that mean i automatically get my soulmate?,yikyakyeo/image_type_1/
1297,2022-05-29_15-58-50_UTC_10.jpg,to the person in line at decafe i just saw rapidly clench and unclench their ass cheeks like 8 times.... why,yikyakyeo/image_type_1/
1298,2022-03-23_17-55-02_UTC_5.jpg,"I am talking toa reckon in a tree outside stevie, he is my best friend",yikyakyeo/image_type_1/
1299,2022-05-25_02-26-17_UTC_5.jpg,the fact that urinals don't have a heavy and light flush option has made me suddenly worried that i'm not actually supposed to poop in it,yikyakyeo/image_type_1/
1300,2022-04-24_12-41-12_UTC_5.jpg,celebrating the warm weather by dressing like a whore Y,yikyakyeo/image_type_1/
1301,2022-10-14_19-45-31_UTC_9.jpg,getting reposted on yikyakyeo is not enough i need my viral yaks embroidered on a pillow,yikyakyeo/image_type_1/
1302,2022-04-27_17-18-09_UTC_5.jpg,my parents always told me people will become their true selves in college. for everyone here including me that's just finding new heights of annoying,yikyakyeo/image_type_1/
1303,2022-02-08_01-24-01_UTC_1.jpg,if you're cold they're cold. Tuck the koi pond fish into your bed,yikyakyeo/image_type_1/
1304,2022-09-15_23-07-26_UTC_8.jpg,I eat ass but I draw the line at eating coleslaw,yikyakyeo/image_type_1/
1305,2022-05-20_20-01-47_UTC_9.jpg,there is nothing more scrumptious than a cone of water from the art building,yikyakyeo/image_type_1/
1306,2022-03-04_21-02-26_UTC_4.jpg,tell me why in the bathroom the feet in the stall next to me were literally dangling off the ground. either someone is hosting their twelve yr old brother or there's just a 3'9 short king in my dorm,yikyakyeo/image_type_1/
1307,2022-02-10_01-29-20_UTC_4.jpg,Too many people named Maya in this school. Y'all should unionize or smt,yikyakyeo/image_type_1/
1308,2022-05-17_00-21-55_UTC_7.jpg,why are u not wearing shoes,yikyakyeo/image_type_1/
1309,2022-02-02_00-27-51_UTC_1.jpg,You know it's bad when the Stevie worker says “I don't know what the fuck the food they're serving you is”,yikyakyeo/image_type_1/
1310,2022-05-21_13-04-07_UTC_6.jpg,PSA: the womb chairs are not sound proof and we CAN hear you making out in there. ESPECIALLY on fourth floor,yikyakyeo/image_type_1/
1311,2022-09-15_23-08-00_UTC_5.jpg,Every con student is an ipad kid,yikyakyeo/image_type_1/
1312,2022-02-07_05-36-12_UTC_7.jpg,went on my hot girl walk today and had a revelation that men ain't sh*t. and i will not be putting up w/ it anymore,yikyakyeo/image_type_1/
1313,2022-09-15_14-41-34_UTC_7.jpg,petition to remove the wasps from campus on the basis of “taking not making space”,yikyakyeo/image_type_1/
1314,2022-09-11_04-28-36_UTC_7.jpg,Can't wait for the Rat line and the mail room line to merge,yikyakyeo/image_type_1/
1315,2022-03-25_04-27-55_UTC_6.jpg,"the best part about oberlin is that it's now March 24 and for all of this entire month, I haven't heard a single word about March madness. Bliss.",yikyakyeo/image_type_1/
1316,2022-02-26_19-57-05_UTC_2.jpg,is he into me or is he just a nice human,yikyakyeo/image_type_1/
1317,2022-09-15_14-41-34_UTC_10.jpg,"keeping my mask on not bc of covid, but to protect my nose from the rampant b.o. on this campus.",yikyakyeo/image_type_1/
1318,2022-11-03_16-58-29_UTC_2.jpg,The true Oberlin experience is having sex while someone is singing opera two doors over,yikyakyeo/image_type_1/
1319,2022-03-11_16-12-19_UTC_1.jpg,Oh he's your man? Then why did he popcorn to me in class discussion?,yikyakyeo/image_type_1/
1320,2022-09-06_02-22-34_UTC_3.jpg,"Guys, I think I figured it out. Upperclassmen are lying about a dorm. It doesn't exist. Barrows isn't real.",yikyakyeo/image_type_1/
1321,2022-05-28_05-00-56_UTC_7.jpg,on zoom with my dad doing my fucking homework because i'm stupid,yikyakyeo/image_type_1/
1322,2022-10-16_15-46-21_UTC_8.jpg,they should make an umami for men,yikyakyeo/image_type_1/
1323,2022-06-06_14-58-47_UTC_1.jpg,Oberlin needs to pay reparations to everyone whose name got absolutely wrecked by this guy,yikyakyeo/image_type_1/
1324,2022-04-19_01-39-02_UTC_8.jpg,I want a boyfriend so mf bad...*sees Obie* ...nvm,yikyakyeo/image_type_1/
1325,2022-03-25_22-58-04_UTC_5.jpg,guys i finished the essay and i smoked guilt free,yikyakyeo/image_type_1/
1326,2022-06-11_18-18-41_UTC_1.jpg,I always make sure to check my pocket for my ID before I exit my room. I'm at home.,yikyakyeo/image_type_1/
1327,2022-08-31_02-17-52_UTC_6.jpg,just had explosive runny diarrhea at the oberlin hotel,yikyakyeo/image_type_1/
1328,2022-03-03_19-40-05_UTC_4.jpg,to the person who said people should be more horny on here: penis (sexual),yikyakyeo/image_type_1/
1329,2022-03-30_16-09-48_UTC_4.jpg,started estrogen a few weeks ago and it's so hard to not be constantly fondling my tits in class,yikyakyeo/image_type_1/
1330,2022-06-06_14-58-47_UTC_5.jpg,You guys this is kinda embarrassing there are like a lot of ppl at commencement with the same outfit as me,yikyakyeo/image_type_1/
1331,2022-05-28_05-00-56_UTC_3.jpg,When I'm in a blue hair a pronouns competition and my opponent is Oberlin College,yikyakyeo/image_type_1/
1332,2022-11-03_16-58-29_UTC_6.jpg,my professor left in the middle of class to return a book (???) and came back with a latte from Azzie's @@@,yikyakyeo/image_type_1/
1333,2022-10-04_07-12-01_UTC_10.jpg,Ofc it was the football players who did the clarity thing and of course their punishment is minuscule... no respect for the workers / students “&,yikyakyeo/image_type_1/
1334,2022-03-11_16-12-19_UTC_5.jpg,Gender is a concept made up by bathroom companies to sell more bathrooms,yikyakyeo/image_type_1/
1335,2022-09-07_22-01-17_UTC_8.jpg,18 naked cowboys in the showers at Sneed Hall,yikyakyeo/image_type_1/
1336,2022-02-25_19-48-15_UTC_8.jpg,Just remembered that some obies are country club rich and rethinking my stance on not dating obies,yikyakyeo/image_type_1/
1337,2022-01-23_02-14-35_UTC_4.jpg,Polar plunge with the koi fish to celebrate the end of finals - Monday @ 12:01am,yikyakyeo/image_type_1/
1338,2022-08-31_02-17-52_UTC_2.jpg,now that my parents are almost gone im ready to be who ive always wanted to be (extremely fucking queer),yikyakyeo/image_type_1/
1339,2022-03-25_22-58-04_UTC_1.jpg,Men here act like we need them. Is yours purple with seven settings? Did not think so,yikyakyeo/image_type_1/
